,term,score_date,score_value
59393,a flu,2017-08-23,56.8708163153376
59394,a flu,2017-08-24,48.80024534578694
59395,a flu,2017-08-25,50.90137793685391
59396,a flu,2017-08-26,123.93852564322496
59397,a flu,2017-08-27,79.70657002189363
59398,a flu,2017-08-28,75.61550353891167
59399,a flu,2017-08-29,102.7429927338762
59400,a flu,2017-08-30,82.92671951802032
59401,a flu,2017-08-31,103.75911255855443
59402,a flu,2017-09-01,119.94727763459406
59403,a flu,2017-09-02,68.92368579125753
59404,a flu,2017-09-03,93.33307470546482
59405,a flu,2017-09-04,119.0830306319663
59406,a flu,2017-09-05,73.82924902625982
59407,a flu,2017-09-06,95.91785355820922
59408,a flu,2017-09-07,86.40652873964157
59409,a flu,2017-09-08,86.8466897419145
59410,a flu,2017-09-09,135.1709957526229
59411,a flu,2017-09-10,50.88875671122765
59412,a flu,2017-09-11,154.33862143508958
59413,a flu,2017-09-12,239.7045066104261
59414,a flu,2017-09-13,297.2061630621919
59415,a flu,2017-09-14,254.3068299708976
59416,a flu,2017-09-15,198.79875972181517
59417,a flu,2017-09-16,196.9993981426839
59418,a flu,2017-09-17,264.4150899257063
59419,a flu,2017-09-18,356.43267887313056
59420,a flu,2017-09-19,332.8842189745804
59421,a flu,2017-09-20,322.1063620293676
59422,a flu,2017-09-21,330.3963343467579
59423,a flu,2017-09-22,424.02419470780944
59424,a flu,2017-09-23,391.618163877276
59425,a flu,2017-09-24,266.1079633412139
59426,a flu,2017-09-25,420.67407495603527
60968,a flu,2017-09-26,536.3543202393789
60969,a flu,2017-09-27,361.6190451799676
60970,a flu,2017-09-28,359.44075163326374
60971,a flu,2017-09-29,375.01842201927184
60972,a flu,2017-09-30,574.5910765481566
60973,a flu,2017-10-01,346.81598095178936
60974,a flu,2017-10-02,473.5212404438111
60975,a flu,2017-10-03,611.432290394956
60976,a flu,2017-10-04,546.1220223400919
60977,a flu,2017-10-05,531.9711451622328
60978,a flu,2017-10-06,445.37013228952776
60979,a flu,2017-10-07,478.9341592810682
60980,a flu,2017-10-08,243.526812501052
60981,a flu,2017-10-09,474.3156139625107
60982,a flu,2017-10-10,422.2080206449445
60983,a flu,2017-10-11,507.76569677220505
60984,a flu,2017-10-12,730.9242403198847
60985,a flu,2017-10-13,680.7183106788742
60986,a flu,2017-10-14,482.2750932547675
60987,a flu,2017-10-15,296.8702664052635
60988,a flu,2017-10-16,439.8820036058613
60989,a flu,2017-10-17,509.9058320860846
60990,a flu,2017-10-18,490.717961766808
60991,a flu,2017-10-19,468.2843278621805
60992,a flu,2017-10-20,433.7318584070963
60993,a flu,2017-10-21,273.6147514496185
60994,a flu,2017-10-22,414.4334277065259
60995,a flu,2017-10-23,439.1336085647413
60996,a flu,2017-10-24,554.9637270080902
60997,a flu,2017-10-25,397.2501699761318
60998,a flu,2017-10-26,403.30293220544473
60999,a flu,2017-10-27,276.9922336832731
61000,a flu,2017-10-28,254.2502708881146
61001,a flu,2017-10-29,247.0859522848532
61002,a flu,2017-10-30,261.4820190995902
61003,a flu,2017-10-31,367.0969762001245
61004,a flu,2017-11-01,390.41009382681705
61005,a flu,2017-11-02,278.1085414196111
61006,a flu,2017-11-03,365.9441407871613
61007,a flu,2017-11-04,140.6906571838655
61008,a flu,2017-11-05,263.80599940005806
61009,a flu,2017-11-06,330.06674927200453
61010,a flu,2017-11-07,328.5655506036727
61011,a flu,2017-11-08,301.8421158648274
61012,a flu,2017-11-09,306.6670444685465
61013,a flu,2017-11-10,333.5335877227988
61014,a flu,2017-11-11,222.0561646942632
61015,a flu,2017-11-12,193.72326215183125
61016,a flu,2017-11-13,298.8502290041072
61017,a flu,2017-11-14,320.0603525883953
61018,a flu,2017-11-15,266.1670726576892
61019,a flu,2017-11-16,308.7151556241103
61020,a flu,2017-11-17,260.8407413142851
61021,a flu,2017-11-18,319.9533865512369
61022,a flu,2017-11-19,217.77329617538453
61023,a flu,2017-11-20,266.8606630341104
61024,a flu,2017-11-21,292.6692029506788
61025,a flu,2017-11-22,336.48196139236825
61026,a flu,2017-11-23,235.8497028065328
61027,a flu,2017-11-24,230.80166327376315
61028,a flu,2017-11-25,245.1561998070168
61029,a flu,2017-11-26,199.3655381723366
61030,a flu,2017-11-27,273.6176139672741
61031,a flu,2017-11-28,248.0729949393989
61032,a flu,2017-11-29,260.68427437588474
61033,a flu,2017-11-30,285.8423763559707
61034,a flu,2017-12-01,222.2080566500848
62576,a flu,2017-12-02,94.25729881340224
62577,a flu,2017-12-03,206.59145275819608
62578,a flu,2017-12-04,274.04016118892787
62579,a flu,2017-12-05,251.5305009561338
62580,a flu,2017-12-06,271.58406306285
62581,a flu,2017-12-07,302.66074735075614
62582,a flu,2017-12-08,202.9797245189519
62583,a flu,2017-12-09,190.90370241695192
62584,a flu,2017-12-10,262.4855056255952
62585,a flu,2017-12-11,310.119095991477
62586,a flu,2017-12-12,274.42389516592385
62587,a flu,2017-12-13,258.23775685038464
62588,a flu,2017-12-14,192.4294602010468
62589,a flu,2017-12-15,233.66954929257213
62590,a flu,2017-12-16,174.71422459764165
62591,a flu,2017-12-17,229.0918531225111
62592,a flu,2017-12-18,255.02111103550925
62593,a flu,2017-12-19,340.7308054649181
62594,a flu,2017-12-20,366.55492618862354
62595,a flu,2017-12-21,349.7902586943991
62596,a flu,2017-12-22,296.0561600462776
62597,a flu,2017-12-23,467.8473180130388
62598,a flu,2017-12-24,359.13084633823314
62599,a flu,2017-12-25,372.009675044407
62600,a flu,2017-12-26,274.01651727997404
62601,a flu,2017-12-27,404.5917469905281
62602,a flu,2017-12-28,436.3720992872664
62603,a flu,2017-12-29,405.8510095594184
62604,a flu,2017-12-30,451.7843736609806
62605,a flu,2017-12-31,555.0067800460506
97606,a flu,2019-02-06,496.6252012430708
97742,a flu,2019-02-07,467.5150530418338
97743,a flu,2019-02-08,420.2237886619502
97744,a flu,2019-02-09,393.0993642065945
98150,a flu,2016-01-01,139.83482357918123
98151,a flu,2016-01-02,96.91336870762989
98152,a flu,2016-01-03,186.4853371013488
98153,a flu,2016-01-04,226.56569524856812
98154,a flu,2016-01-05,171.68948666343255
98155,a flu,2016-01-06,151.7961587533662
98156,a flu,2016-01-07,184.3307074848875
98157,a flu,2016-01-08,120.14204425934987
98158,a flu,2016-01-09,123.8080887774588
98159,a flu,2016-01-10,121.17425026899492
98160,a flu,2016-01-11,191.87568560583537
98161,a flu,2016-01-12,171.63797662233597
98162,a flu,2016-01-13,134.57197222952414
98163,a flu,2016-01-14,85.49718313814543
98164,a flu,2016-01-15,121.11216396984474
98165,a flu,2016-01-16,118.05044031274798
98166,a flu,2016-01-17,120.98121555868931
98167,a flu,2016-01-18,207.40083431677223
98168,a flu,2016-01-19,173.45844333141892
98169,a flu,2016-01-20,116.22005615481272
98170,a flu,2016-01-21,206.46036194672405
98171,a flu,2016-01-22,239.5100007765993
98172,a flu,2016-01-23,139.83091499035754
98173,a flu,2016-01-24,284.64280110760143
98174,a flu,2016-01-25,120.61943692435035
98175,a flu,2016-01-26,232.8356728912972
98176,a flu,2016-01-27,104.0840024602106
98177,a flu,2016-01-28,196.37290665732772
98178,a flu,2016-01-29,268.1605083305165
98179,a flu,2016-01-30,162.893486771466
98180,a flu,2016-01-31,158.61313811883875
98181,a flu,2016-02-01,156.3632774878379
98182,a flu,2016-02-02,188.6510993373344
98183,a flu,2016-02-03,185.45364991575357
98184,a flu,2016-02-04,183.8897634856326
98185,a flu,2016-02-05,221.16352659695056
98186,a flu,2016-02-06,167.5237252048314
98187,a flu,2016-02-07,141.31053003408454
98188,a flu,2016-02-08,175.33488360515543
98189,a flu,2016-02-09,209.1830056179341
98190,a flu,2016-02-10,166.33486312650334
98191,a flu,2016-02-11,209.74664754362945
98192,a flu,2016-02-12,135.03851555071918
98193,a flu,2016-02-13,198.39103968446275
98194,a flu,2016-02-14,150.92149502238053
98195,a flu,2016-02-15,125.74934034721552
98196,a flu,2016-02-16,173.56766624221504
98197,a flu,2016-02-17,173.77650626817365
98198,a flu,2016-02-18,168.3280620053425
98199,a flu,2016-02-19,171.7478059486664
98200,a flu,2016-02-20,214.5195436602601
98201,a flu,2016-02-21,286.7435944752231
98202,a flu,2016-02-22,260.61323308799444
98203,a flu,2016-02-23,154.61323648429303
98204,a flu,2016-02-24,183.57981654802023
98205,a flu,2016-02-25,198.0545258197615
98206,a flu,2016-02-26,172.38560487408608
98207,a flu,2016-02-27,162.92052701436566
98208,a flu,2016-02-28,204.01563863652876
98209,a flu,2016-02-29,271.140010051928
98210,a flu,2016-03-01,168.14440633024552
98211,a flu,2016-03-02,190.10138437246596
98212,a flu,2016-03-03,224.90310341694845
98213,a flu,2016-03-04,250.96228977924375
98214,a flu,2016-03-05,228.4126224149472
98215,a flu,2016-03-06,220.27483229383316
98216,a flu,2016-03-07,231.5317750505624
99758,a flu,2016-03-08,250.1090670497028
99759,a flu,2016-03-09,200.6446867774412
99760,a flu,2016-03-10,382.7665415923547
99761,a flu,2016-03-11,287.9720150336825
99762,a flu,2016-03-12,202.3586505602234
99763,a flu,2016-03-13,214.000521951712
99764,a flu,2016-03-14,232.8320361820668
99765,a flu,2016-03-15,231.8048425565831
99766,a flu,2016-03-16,186.21934235352063
99767,a flu,2016-03-17,228.87794887116883
99768,a flu,2016-03-18,164.72202918752296
99769,a flu,2016-03-19,194.96465361194484
99770,a flu,2016-03-20,148.05155388198426
99771,a flu,2016-03-21,192.75573697794812
99772,a flu,2016-03-22,215.48761012565933
99773,a flu,2016-03-23,239.59704087800296
99774,a flu,2016-03-24,143.1495716276819
99775,a flu,2016-03-25,195.35653858112747
99776,a flu,2016-03-26,131.8796030801344
99777,a flu,2016-03-27,131.05518667620694
99778,a flu,2016-03-28,252.62393282460064
99779,a flu,2016-03-29,203.39570361543804
99780,a flu,2016-03-30,259.7940542338955
99781,a flu,2016-03-31,152.6109043227598
99782,a flu,2016-04-01,155.0787278020872
99783,a flu,2016-04-02,167.64889705771975
99784,a flu,2016-04-03,142.21253294376726
99785,a flu,2016-04-04,152.5088214067573
99786,a flu,2016-04-05,157.0071476843098
99787,a flu,2016-04-06,106.7091928582457
99788,a flu,2016-04-07,145.2203260658081
99789,a flu,2016-04-08,171.9418664002646
99790,a flu,2016-04-09,104.35137902848598
99791,a flu,2016-04-10,63.85424373572455
99792,a flu,2016-04-11,142.0376395653456
99793,a flu,2016-04-12,154.4462090127223
99794,a flu,2016-04-13,188.9222612005087
99795,a flu,2016-04-14,108.00951599731223
99796,a flu,2016-04-15,118.46809512945973
99797,a flu,2016-04-16,86.16885551549296
99798,a flu,2016-04-17,183.35933896055792
99799,a flu,2016-04-18,93.71213036442764
99800,a flu,2016-04-19,108.9007232260436
99801,a flu,2016-04-20,99.93944153914312
99802,a flu,2016-04-21,127.34875242257804
99803,a flu,2016-04-22,109.9422593629656
99804,a flu,2016-04-23,87.35307243046277
99805,a flu,2016-04-24,164.2853735150994
99806,a flu,2016-04-25,111.28544534759794
99807,a flu,2016-04-26,132.87003304900298
99808,a flu,2016-04-27,143.7850293599668
99809,a flu,2016-04-28,105.9252472029935
99810,a flu,2016-04-29,69.83760123528981
99811,a flu,2016-04-30,67.0779997056724
99812,a flu,2016-05-01,118.9187051037724
99813,a flu,2016-05-02,134.67769379035636
99814,a flu,2016-05-03,77.15172965527775
99815,a flu,2016-05-04,117.3833857679792
99816,a flu,2016-05-05,60.471243280110215
99817,a flu,2016-05-06,133.5283425349434
99818,a flu,2016-05-07,79.61913057077071
99819,a flu,2016-05-08,57.52573138539638
99820,a flu,2016-05-09,67.4518802466087
99821,a flu,2016-05-10,83.26181359801282
99822,a flu,2016-05-11,37.1901442497159
99823,a flu,2016-05-12,71.1963272407795
99824,a flu,2016-05-13,134.29504116864896
101366,a flu,2016-05-14,57.01728987151296
101367,a flu,2016-05-15,109.85313655458438
101368,a flu,2016-05-16,29.168288891292217
101369,a flu,2016-05-17,136.98313318711857
101370,a flu,2016-05-18,93.98762332941372
101371,a flu,2016-05-19,98.98113692098198
101372,a flu,2016-05-20,41.35828474506541
101373,a flu,2016-05-21,64.80647029258655
101374,a flu,2016-05-22,65.119681757021
101375,a flu,2016-05-23,77.26786439755516
101376,a flu,2016-05-24,39.45429049745049
101377,a flu,2016-05-25,127.25205653641866
101378,a flu,2016-05-26,81.30929334804429
101379,a flu,2016-05-27,86.0358129204884
101380,a flu,2016-05-28,72.56549704439433
101381,a flu,2016-05-29,60.430546089035566
101382,a flu,2016-05-30,85.39813390615156
101383,a flu,2016-05-31,95.5044890354272
101384,a flu,2016-06-01,76.74915172961953
101385,a flu,2016-06-02,59.96714707215539
101386,a flu,2016-06-03,84.63704134000864
101387,a flu,2016-06-04,70.03949967568276
101388,a flu,2016-06-05,69.9272615764726
101389,a flu,2016-06-06,20.190612054805985
101390,a flu,2016-06-07,29.51455939608884
101391,a flu,2016-06-08,108.46810992679951
101392,a flu,2016-06-09,40.78425388962757
101393,a flu,2016-06-10,163.34772558842846
101394,a flu,2016-06-11,33.26779236363183
101395,a flu,2016-06-12,41.63658538583365
101396,a flu,2016-06-13,55.92617268576614
101397,a flu,2016-06-14,57.22792570388663
101398,a flu,2016-06-15,77.91896710451712
101399,a flu,2016-06-16,38.88220328309362
101400,a flu,2016-06-17,61.30259660709704
101401,a flu,2016-06-18,58.01002276845399
101402,a flu,2016-06-19,44.580080961426845
101403,a flu,2016-06-20,65.9822733580636
101404,a flu,2016-06-21,49.64305897148552
101405,a flu,2016-06-22,68.51039063061857
101406,a flu,2016-06-23,58.77955295669022
101407,a flu,2016-06-24,66.5141973503749
101408,a flu,2016-06-25,79.02722880929805
101409,a flu,2016-06-26,87.64027951950405
101410,a flu,2016-06-27,67.57674490726922
101411,a flu,2016-06-28,87.93108838798427
101412,a flu,2016-06-29,57.83981218878122
101413,a flu,2016-06-30,60.158663144121626
101414,a flu,2016-07-01,72.62746403456347
101415,a flu,2016-07-02,46.01724270873186
101416,a flu,2016-07-03,115.57446898537276
101417,a flu,2016-07-04,58.96261004230232
101418,a flu,2016-07-05,61.6233614928647
101419,a flu,2016-07-06,105.1808528841619
101420,a flu,2016-07-07,62.13087851009232
101421,a flu,2016-07-08,86.86948631753184
101422,a flu,2016-07-09,96.24330590487418
101423,a flu,2016-07-10,44.56087093823023
101424,a flu,2016-07-11,40.321320018006
101425,a flu,2016-07-12,82.0723454406214
101426,a flu,2016-07-13,73.84452334865375
101427,a flu,2016-07-14,101.0288267475466
101428,a flu,2016-07-15,64.24349420882626
101429,a flu,2016-07-16,74.23790000681693
101430,a flu,2016-07-17,37.030617780537376
101431,a flu,2016-07-18,54.7560211261412
101432,a flu,2016-07-19,0.0
102974,a flu,2016-07-20,42.743859299646296
102975,a flu,2016-07-21,32.20440067651389
102976,a flu,2016-07-22,22.21495547051224
102977,a flu,2016-07-23,26.186068200803074
102978,a flu,2016-07-24,59.71509329003699
102979,a flu,2016-07-25,83.05424138430949
102980,a flu,2016-07-26,42.069959695464206
102981,a flu,2016-07-27,73.34190562386055
102982,a flu,2016-07-28,72.9556289200253
102983,a flu,2016-07-29,54.9016267385388
102984,a flu,2016-07-30,0.0
102985,a flu,2016-07-31,24.533434107520364
102986,a flu,2016-08-01,30.92739788371365
102987,a flu,2016-08-02,20.72322778733541
102988,a flu,2016-08-03,96.8627427408307
102989,a flu,2016-08-04,43.19703755778259
102990,a flu,2016-08-05,35.43826099448708
102991,a flu,2016-08-06,27.7894829708152
102992,a flu,2016-08-07,102.21387025699728
102993,a flu,2016-08-08,64.95397794775145
102994,a flu,2016-08-09,22.301249996219443
102995,a flu,2016-08-10,68.01639872829286
102996,a flu,2016-08-11,33.75772363483858
102997,a flu,2016-08-12,24.068013216400807
102998,a flu,2016-08-13,38.653703968361455
102999,a flu,2016-08-14,63.40611981672358
103000,a flu,2016-08-15,103.7633047038392
103001,a flu,2016-08-16,69.55182090928693
103002,a flu,2016-08-17,46.37270658708113
103003,a flu,2016-08-18,70.26718974243059
103004,a flu,2016-08-19,45.190250331728606
103005,a flu,2016-08-20,0.0
103006,a flu,2016-08-21,25.361855329348284
103007,a flu,2016-08-22,33.05728525167355
103008,a flu,2016-08-23,70.17120155987884
103009,a flu,2016-08-24,22.698491963792044
103010,a flu,2016-08-25,63.81104222846054
103011,a flu,2016-08-26,80.94258433269083
103012,a flu,2016-08-27,74.74562114086966
103013,a flu,2016-08-28,37.3101293816185
103014,a flu,2016-08-29,47.10720150203605
103015,a flu,2016-08-30,64.62864505202784
103016,a flu,2016-08-31,51.93864981887164
103017,a flu,2016-09-01,85.82571376862151
103018,a flu,2016-09-02,53.52205989678828
103019,a flu,2016-09-03,69.21641019785967
103020,a flu,2016-09-04,80.43137596997201
103021,a flu,2016-09-05,103.37254068179024
103022,a flu,2016-09-06,63.61899441576339
103023,a flu,2016-09-07,97.79063136665675
103024,a flu,2016-09-08,75.32305330550415
103025,a flu,2016-09-09,76.414526843363
103026,a flu,2016-09-10,137.0906542572674
103027,a flu,2016-09-11,95.79726560604426
103028,a flu,2016-09-12,179.5724373146342
103029,a flu,2016-09-13,73.7216626775871
103030,a flu,2016-09-14,107.41888902909312
103031,a flu,2016-09-15,106.6119037920822
103032,a flu,2016-09-16,165.72821523028117
103033,a flu,2016-09-17,154.18076236311782
103034,a flu,2016-09-18,115.08566346800784
103035,a flu,2016-09-19,112.4612649483944
103036,a flu,2016-09-20,173.52808665296362
103037,a flu,2016-09-21,261.17633207649624
103038,a flu,2016-09-22,223.53207551084
103039,a flu,2016-09-23,240.9079085059196
103040,a flu,2016-09-24,257.31696100855123
104582,a flu,2016-09-25,261.079927990269
104583,a flu,2016-09-26,229.79482201423212
104584,a flu,2016-09-27,432.562870289799
104585,a flu,2016-09-28,267.363364054225
104586,a flu,2016-09-29,380.9576901789966
104587,a flu,2016-09-30,345.97410126566945
104588,a flu,2016-10-01,268.5352900448995
104589,a flu,2016-10-02,192.21925214643667
104590,a flu,2016-10-03,397.83898927224607
104591,a flu,2016-10-04,387.1072322417702
104592,a flu,2016-10-05,400.6528370791276
104593,a flu,2016-10-06,455.4342979554109
104594,a flu,2016-10-07,476.7882908192232
104595,a flu,2016-10-08,437.7265616732431
104596,a flu,2016-10-09,410.61923210630846
104597,a flu,2016-10-10,321.49022181402654
104598,a flu,2016-10-11,422.786888713381
104599,a flu,2016-10-12,481.0130504165294
104600,a flu,2016-10-13,432.2304680607059
104601,a flu,2016-10-14,384.2843936865802
104602,a flu,2016-10-15,344.4248843378831
104603,a flu,2016-10-16,339.76121413510884
104604,a flu,2016-10-17,348.188961617898
104605,a flu,2016-10-18,322.55502218621587
104606,a flu,2016-10-19,379.42509458505407
104607,a flu,2016-10-20,241.07318205960075
104608,a flu,2016-10-21,264.6225598033375
104609,a flu,2016-10-22,286.0363960443285
104610,a flu,2016-10-23,229.4139411824083
104611,a flu,2016-10-24,320.5480705598828
104612,a flu,2016-10-25,404.828868566537
104613,a flu,2016-10-26,376.89369232370575
104614,a flu,2016-10-27,247.6220081108948
104615,a flu,2016-10-28,210.7231294152108
104616,a flu,2016-10-29,231.4787907590111
104617,a flu,2016-10-30,193.1262277330812
104618,a flu,2016-10-31,215.2058617726232
104619,a flu,2016-11-01,354.5893296306743
104620,a flu,2016-11-02,383.55339706684725
104621,a flu,2016-11-03,242.52300925672083
104622,a flu,2016-11-04,261.2408587873012
104623,a flu,2016-11-05,185.0067167474864
104624,a flu,2016-11-06,211.6319447825664
104625,a flu,2016-11-07,242.9205539209236
104626,a flu,2016-11-08,292.11397300052835
104627,a flu,2016-11-09,212.15580252015795
104628,a flu,2016-11-10,319.24935300810665
104629,a flu,2016-11-11,321.38828132752843
104630,a flu,2016-11-12,207.8883987509544
104631,a flu,2016-11-13,177.47599609201845
104632,a flu,2016-11-14,238.6331937807388
104633,a flu,2016-11-15,250.36824541619356
104634,a flu,2016-11-16,284.35869239781186
